Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.apache.jmeter.report.writers.AbstractReportWriter::makeDirectory():void	org.apache.jmeter.testelement.AbstractTestElement	0.8911087938529997	
Move Method	org.apache.jmeter.gui.GuiPackage::clearTestPlan(org.apache.jmeter.testelement.TestElement):void	org.apache.jmeter.gui.tree.JMeterTreeModel	0.8911090254240077	
Move Method	org.apache.jmeter.protocol.http.gui.HeaderPanel.InnerTableModel::clearData():void	org.apache.jmeter.protocol.http.control.HeaderManager	0.8911095116433867	
Move Method	org.apache.jmeter.protocol.http.gui.AuthPanel.InnerTableModel::clearData():void	org.apache.jmeter.protocol.http.control.AuthManager	0.8911095288602725	
Move Method	org.apache.jmeter.gui.ReportGuiPackage::getCurrentElement():org.apache.jmeter.testelement.TestElement	org.apache.jmeter.report.gui.tree.ReportTreeListener	0.8911098510191858	
Move Method	org.apache.jmeter.control.gui.ModuleControllerGui::expandToSelectNode(org.apache.jmeter.gui.tree.JMeterTreeNode):void	org.apache.jmeter.gui.tree.JMeterTreeNode	0.8911099347477347	
Move Method	org.apache.jmeter.protocol.http.proxy.ProxyControl::addAssertion(org.apache.jmeter.gui.tree.JMeterTreeModel, org.apache.jmeter.gui.tree.JMeterTreeNode):void	org.apache.jmeter.gui.tree.JMeterTreeModel	0.8911101241479924	
Move Method	org.apache.jmeter.protocol.http.proxy.ProxyControl::addDivider(org.apache.jmeter.gui.tree.JMeterTreeModel, org.apache.jmeter.gui.tree.JMeterTreeNode):void	org.apache.jmeter.gui.tree.JMeterTreeModel	0.8911101241479924	
Move Method	org.apache.jmeter.protocol.http.proxy.ProxyControl::addSimpleController(org.apache.jmeter.gui.tree.JMeterTreeModel, org.apache.jmeter.gui.tree.JMeterTreeNode, java.lang.String):void	org.apache.jmeter.gui.tree.JMeterTreeModel	0.8911101241479924	
Move Method	org.apache.jmeter.protocol.http.config.gui.UrlConfigGui::convertParametersToRaw():void	org.apache.jmeter.gui.util.JSyntaxTextArea	0.8911101683432158	
Move Method	org.apache.jmeter.protocol.tcp.sampler.TCPSampler::setupSampleResult(org.apache.jmeter.samplers.SampleResult, java.lang.String, java.lang.Exception, java.lang.String):boolean	org.apache.jmeter.samplers.SampleResult	0.8911102611528076	
Move Method	org.apache.jmeter.visualizers.StatGraphVisualizer::getAllTableData():java.util.List<java.util.List<java.lang.Object>>	org.apache.jorphan.gui.ObjectTableModel	0.8911107634214231	
Move Method	org.apache.jmeter.threads.JMeterThread::threadFinished(org.apache.jmeter.engine.event.LoopIterationListener):void	org.apache.jmeter.threads.AbstractThreadGroup	0.8911108728676335	
Move Method	org.apache.jmeter.protocol.http.proxy.ProxyControl::addTransactionController(org.apache.jmeter.gui.tree.JMeterTreeModel, org.apache.jmeter.gui.tree.JMeterTreeNode, java.lang.String):void	org.apache.jmeter.gui.tree.JMeterTreeModel	0.8911110786451848	
Move Method	org.apache.jmeter.visualizers.AssertionVisualizer::getAssertionResult(org.apache.jmeter.samplers.SampleResult):java.lang.String	org.apache.jmeter.samplers.SampleResult	0.8911111304174876	
Move Method	org.apache.jmeter.protocol.http.proxy.ProxyControl::generateMatchUrl(org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase):java.lang.String	org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase	0.8911121248704118	
Move Method	org.apache.jmeter.gui.GuiPackage::getCurrentElement():org.apache.jmeter.testelement.TestElement	org.apache.jmeter.gui.tree.JMeterTreeListener	0.8911122497809477	
Move Method	org.apache.jmeter.protocol.ldap.sampler.LDAPSampler::getLabel():java.lang.String	org.apache.jmeter.testelement.AbstractTestElement	0.8911123716844356	
Move Method	org.apache.jmeter.protocol.ldap.sampler.LDAPExtSampler::bindOp(org.apache.jmeter.samplers.SampleResult):void	org.apache.jmeter.testelement.AbstractTestElement	0.8911127563909637	
Move Method	org.apache.jmeter.protocol.http.control.Authorization::toBasicHeader():java.lang.String	org.apache.jmeter.testelement.AbstractTestElement	0.8911129889236938	
Move Method	org.apache.jmeter.assertions.ResponseAssertion::isTestFieldURL():boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911130149544806	
Move Method	org.apache.jmeter.protocol.jms.control.gui.JMSPublisherGui::updateChoice(java.lang.String):void	org.apache.jmeter.gui.util.JLabeledRadioI18N	0.8911135455807973	
Move Method	org.apache.jmeter.protocol.http.gui.HTTPFileArgsPanel::configure(org.apache.jmeter.testelement.TestElement):void	org.apache.jorphan.gui.ObjectTableModel	0.891113573112958	
Move Method	org.apache.jmeter.threads.JMeterThread::processAssertion(org.apache.jmeter.samplers.SampleResult, org.apache.jmeter.assertions.Assertion):void	org.apache.jmeter.samplers.SampleResult	0.8911138857939104	
Move Method	org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase::readResponse(org.apache.jmeter.samplers.SampleResult, java.io.InputStream, int):byte[]	org.apache.jmeter.samplers.SampleResult	0.8911139578471903	
Move Method	org.apache.jmeter.extractor.XPathExtractor::addAssertionFailure(org.apache.jmeter.samplers.SampleResult, java.lang.Throwable, boolean):void	org.apache.jmeter.samplers.SampleResult	0.8911140562644351	
Move Method	org.apache.jmeter.threads.JMeterThread::threadStarted():void	org.apache.jmeter.threads.AbstractThreadGroup	0.8911143902868068	
Move Method	org.apache.jmeter.visualizers.SplineModel::getMinimum():long	org.apache.jmeter.visualizers.SamplingStatCalculator	0.8911146262671799	
Move Method	org.apache.jmeter.testelement.TestPlan::setTestPlanClasspathArray(java.lang.String[]):void	org.apache.jmeter.testelement.AbstractTestElement	0.8911150376003987	
Move Method	org.apache.jmeter.protocol.java.test.JavaTest::listParameters(org.apache.jmeter.protocol.java.sampler.JavaSamplerContext):void	org.apache.jmeter.protocol.java.sampler.JavaSamplerContext	0.8911159519088349	
Move Method	org.apache.jmeter.reporters.ResultCollector::isSampleWanted(boolean):boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911162374736001	
Move Method	org.apache.jmeter.testelement.property.CollectionProperty::remove(java.lang.String):void	org.apache.jmeter.testelement.property.AbstractProperty	0.8911163226803926	
Move Method	org.apache.jmeter.save.converters.SampleResultConverter::saveResponseData(com.thoughtworks.xstream.io.HierarchicalStreamWriter, com.thoughtworks.xstream.converters.MarshallingContext, org.apache.jmeter.samplers.SampleResult, org.apache.jmeter.samplers.SampleSaveConfiguration):void	org.apache.jmeter.samplers.SampleResult	0.8911164250113818	
Move Method	org.apache.jmeter.protocol.ldap.sampler.LDAPExtSampler::getLabel():java.lang.String	org.apache.jmeter.testelement.AbstractTestElement	0.891116459311062	
Move Method	org.apache.jmeter.visualizers.StatGraphVisualizer::getAxisLabels():java.lang.String[]	org.apache.jorphan.gui.ObjectTableModel	0.8911165026651883	
Move Method	org.apache.jmeter.protocol.http.modifier.AnchorModifier::modifyArgument(org.apache.jmeter.config.Argument, org.apache.jmeter.config.Arguments):void	org.apache.jmeter.config.Arguments	0.8911165044328756	
Move Method	org.apache.jmeter.protocol.tcp.sampler.TCPSampler::getSocketKey():java.lang.String	org.apache.jmeter.testelement.AbstractTestElement	0.8911165049755181	
Move Method	org.apache.jmeter.protocol.tcp.sampler.TCPSampler::getLabel():java.lang.String	org.apache.jmeter.testelement.AbstractTestElement	0.8911165049755181	
Move Method	org.apache.jmeter.protocol.http.sampler.HTTPHC3Impl::setConnectionAuthorization(org.apache.commons.httpclient.HttpClient, java.net.URL, org.apache.jmeter.protocol.http.control.AuthManager):void	org.apache.jmeter.protocol.http.control.AuthManager	0.8911166402413353	
Move Method	org.apache.jmeter.visualizers.GenerateTreeGui::findFirstNodeOfType(java.lang.Class<?>, org.apache.jmeter.gui.tree.JMeterTreeModel):org.apache.jmeter.gui.tree.JMeterTreeNode	org.apache.jmeter.gui.tree.JMeterTreeModel	0.8911167163142367	
Move Method	org.apache.jmeter.assertions.SizeAssertion::isTestFieldNetworkSize():boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911172146757481	
Move Method	org.apache.jmeter.extractor.RegexExtractor::removeGroups(org.apache.jmeter.threads.JMeterVariables, java.lang.String):void	org.apache.jmeter.threads.JMeterVariables	0.8911173573853345	
Move Method	org.apache.jmeter.protocol.http.proxy.ProxyControl::filterContentType(org.apache.jmeter.samplers.SampleResult):boolean	org.apache.jmeter.samplers.SampleResult	0.8911175272056585	
Move Method	org.apache.jmeter.control.ModuleController::createSubTree(org.apache.jorphan.collections.HashTree, org.apache.jmeter.gui.tree.JMeterTreeNode):void	org.apache.jorphan.collections.HashTree	0.8911178036209719	
Move Method	org.apache.jmeter.config.gui.ArgumentsPanel::clear():void	org.apache.jorphan.gui.ObjectTableModel	0.8911179511643412	
Move Method	org.apache.jmeter.report.gui.LineGraphGui::init():void	org.apache.jorphan.gui.JLabeledChoice	0.891117973279551	
Move Method	org.apache.jmeter.report.gui.BarChartGui::init():void	org.apache.jorphan.gui.JLabeledChoice	0.891117973279551	
Move Method	org.apache.jmeter.protocol.ldap.sampler.LDAPExtSampler::singleBindOp(org.apache.jmeter.samplers.SampleResult):void	org.apache.jmeter.testelement.AbstractTestElement	0.8911180431395772	
Move Method	org.apache.jmeter.visualizers.RenderAsXML::showRenderXMLResponse(org.apache.jmeter.samplers.SampleResult):void	org.apache.jmeter.samplers.SampleResult	0.8911181251630294	
Move Method	org.apache.jmeter.protocol.http.sampler.HTTPJavaImpl::setConnectionAuthorization(java.net.HttpURLConnection, java.net.URL, org.apache.jmeter.protocol.http.control.AuthManager):void	org.apache.jmeter.protocol.http.control.AuthManager	0.8911182200001407	
	current system		0.8911182592530703	
Move Method	org.apache.jmeter.protocol.http.parser.JTidyHTMLParser::scanNodes(org.w3c.dom.Node, org.apache.jmeter.protocol.http.parser.URLCollection, java.net.URL):java.net.URL	org.apache.jmeter.protocol.http.parser.URLCollection	0.8911182600499918	
Move Method	org.apache.jmeter.control.ModuleController::setNodePath():void	org.apache.jmeter.gui.tree.JMeterTreeNode	0.8911183126678744	
Move Method	org.apache.jmeter.save.converters.SampleResultConverter::readFile(java.lang.String, org.apache.jmeter.samplers.SampleResult):void	org.apache.jmeter.samplers.SampleResult	0.8911187502827748	
Move Method	org.apache.jmeter.protocol.http.sampler.HTTPHC3Impl::setConnectionHeaders(org.apache.commons.httpclient.HttpMethod, java.net.URL, org.apache.jmeter.protocol.http.control.HeaderManager, org.apache.jmeter.protocol.http.control.CacheManager):void	org.apache.jmeter.protocol.http.control.HeaderManager	0.8911188144327434	
Move Method	org.apache.jmeter.protocol.http.control.gui.WebServiceSamplerGui::fillWsdlMethods(java.lang.String, boolean, java.lang.String):void	org.apache.jorphan.gui.JLabeledChoice	0.8911189753137788	
Move Method	org.apache.jmeter.reporters.ResultCollector::isResultMarked(org.apache.jmeter.samplers.SampleResult):boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911189946740439	
Move Method	org.apache.jmeter.protocol.http.sampler.HTTPHC4Impl::setConnectionHeaders(org.apache.http.client.methods.HttpRequestBase, java.net.URL, org.apache.jmeter.protocol.http.control.HeaderManager, org.apache.jmeter.protocol.http.control.CacheManager):void	org.apache.jmeter.protocol.http.control.HeaderManager	0.8911190681691062	
Move Method	org.apache.jmeter.protocol.http.proxy.Proxy::addFormEncodings(org.apache.jmeter.samplers.SampleResult, java.lang.String):void	org.apache.jmeter.samplers.SampleResult	0.8911191155304016	
Move Method	org.apache.jmeter.testelement.OnErrorTestElement::isContinue():boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911192752117313	
Move Method	org.apache.jmeter.testelement.OnErrorTestElement::isStopThread():boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911192802409398	
Move Method	org.apache.jmeter.testelement.OnErrorTestElement::isStopTest():boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911192802409398	
Move Method	org.apache.jmeter.testelement.OnErrorTestElement::isStopTestNow():boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911192802409398	
Move Method	org.apache.jmeter.testelement.OnErrorTestElement::isStartNextThreadLoop():boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911192802409398	
Move Method	org.apache.jmeter.testelement.AbstractChart::getFormattedXAxis():java.lang.String	org.apache.jmeter.testelement.AbstractTestElement	0.8911192855577448	
Move Method	org.apache.jmeter.protocol.http.util.HTTPFileArg::isNotEmpty():boolean	org.apache.jmeter.testelement.AbstractTestElement	0.8911192880440395	
Move Method	org.apache.jmeter.visualizers.MonitorStats::getURL():java.lang.String	org.apache.jmeter.testelement.AbstractTestElement	0.891119332176111	
Move Method	org.apache.jmeter.protocol.http.gui.HTTPFileArgsPanel::modifyTestElement(org.apache.jmeter.testelement.TestElement):void	org.apache.jorphan.gui.ObjectTableModel	0.8911193543205111	
Move Method	org.apache.jmeter.protocol.http.sampler.HTTPJavaImpl::readResponse(java.net.HttpURLConnection, org.apache.jmeter.samplers.SampleResult):byte[]	org.apache.jmeter.samplers.SampleResult	0.8911196840136577	
Move Method	org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase::setHTTPFileArgs(org.apache.jmeter.protocol.http.util.HTTPFileArgs):void	org.apache.jmeter.protocol.http.util.HTTPFileArgs	0.8911197451322291	
Move Method	org.apache.jmeter.protocol.http.gui.HTTPFileArgsPanel::runCommandOnRow(java.lang.String, int):void	org.apache.jorphan.gui.ObjectTableModel	0.8911198734600767	
Move Method	org.apache.jmeter.protocol.mail.sampler.MailReaderSampler::appendMessageData(org.apache.jmeter.samplers.SampleResult, javax.mail.Message):void	org.apache.jmeter.samplers.SampleResult	0.8911200722643057	
Move Method	org.apache.jmeter.extractor.gui.RegexExtractorGui::addField(javax.swing.JPanel, org.apache.jorphan.gui.JLabeledTextField, java.awt.GridBagConstraints):void	org.apache.jorphan.gui.JLabeledTextField	0.8911202869389682	
Move Method	org.apache.jmeter.protocol.http.sampler.HTTPJavaImpl::setConnectionHeaders(java.net.HttpURLConnection, java.net.URL, org.apache.jmeter.protocol.http.control.HeaderManager, org.apache.jmeter.protocol.http.control.CacheManager):void	org.apache.jmeter.protocol.http.control.HeaderManager	0.8911203941808126	
Move Method	org.apache.jmeter.functions.RegexFunction::saveGroups(org.apache.oro.text.regex.MatchResult, java.lang.String, org.apache.jmeter.threads.JMeterVariables):void	org.apache.jmeter.threads.JMeterVariables	0.8911206146406608	
Move Method	org.apache.jmeter.protocol.ldap.sampler.LDAPExtSampler::unbindOp(javax.naming.directory.DirContext, org.apache.jmeter.samplers.SampleResult):void	org.apache.jmeter.samplers.SampleResult	0.8911207616467276	
Move Method	org.apache.jmeter.protocol.ldap.sampler.LDAPExtSampler::deleteTest(javax.naming.directory.DirContext, org.apache.jmeter.samplers.SampleResult):void	org.apache.jmeter.samplers.SampleResult	0.8911207625634573	
Move Method	org.apache.jmeter.protocol.ldap.sampler.LDAPExtSampler::renameTest(javax.naming.directory.DirContext, org.apache.jmeter.samplers.SampleResult):void	org.apache.jmeter.samplers.SampleResult	0.8911207625634573	
Move Method	org.apache.jmeter.reporters.MailerModel::getAddressList():java.util.List<java.lang.String>	org.apache.jmeter.testelement.AbstractTestElement	0.8911208645047202	
Move Method	org.apache.jmeter.protocol.http.sampler.SoapSampler::sendPostData(org.apache.commons.httpclient.methods.PostMethod, int):java.lang.String	org.apache.jmeter.testelement.AbstractTestElement	0.8911212354940002	
Move Method	org.apache.jmeter.visualizers.RespTimeGraphVisualizer::getIncrScaleYAxis():int	org.apache.jorphan.gui.JLabeledTextField	0.8911214177345382	
Move Method	org.apache.jmeter.protocol.http.proxy.DefaultSamplerCreator::computeContentEncoding(org.apache.jmeter.protocol.http.proxy.HttpRequestHdr, java.util.Map<java.lang.String,java.lang.String>, java.util.Map<java.lang.String,java.lang.String>, java.lang.String):java.lang.String	org.apache.jmeter.protocol.http.proxy.HttpRequestHdr	0.8911215374024991	
Move Method	org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase::errorResult(java.lang.Throwable, org.apache.jmeter.protocol.http.sampler.HTTPSampleResult):org.apache.jmeter.protocol.http.sampler.HTTPSampleResult	org.apache.jmeter.testelement.AbstractTestElement	0.8911215576286112	
Move Method	org.apache.jmeter.visualizers.RenderAsRegexp::process(java.lang.String):java.lang.String	org.apache.jorphan.gui.JLabeledTextField	0.8911218460488799	
Move Method	org.apache.jmeter.visualizers.RespTimeGraphVisualizer::createGraphXAxisPane():javax.swing.JPanel	org.apache.jorphan.gui.JLabeledTextField	0.8911219312127393	
Move Method	org.apache.jmeter.visualizers.RenderAsCssJQuery::process(java.lang.String):java.lang.String	org.apache.jorphan.gui.JLabeledTextField	0.89112254674667	
Move Method	org.apache.jmeter.gui.util.PowerTableModel::removeColumnPowerTableModel(int):void	org.apache.jorphan.collections.Data	0.8911228561834845	
